Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2020-2021 Spring,909,MMI,9090599,MASTERS THESIS,0,50.0,11,15,,,,ELİF SÜRER,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090599,MASTERS THESIS,0,50.0,12,5,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2020-2021 Spring,909,MMI,9090699,PH.D. THESIS,0,130.0,1,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2020-2021 Spring,909,MMI,9090699,PH.D. THESIS,0,130.0,2,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2020-2021 Spring,909,MMI,9090699,PH.D. THESIS,0,130.0,3,5,,,,ELİF SÜRER,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090704,"MOTION CAPTURE, ANALYSIS AND SYNTHESIS",3,8.0,1,18,Friday,09:40,12:30,ERDEM AKAGÜNDÜZ,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090706,REINFORCEMENT LEARNING,3,8.0,1,25,Thursday,09:40,12:30,ELİF SÜRER,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090713,APPLIED PARALLEL PROGRAMMING ON GPU,3,8.0,1,20,Monday,13:40,16:30,ALPTEKİN TEMİZEL,Prof.Dr.
2020-2021 Spring,909,MMI,9090727,DEEP LEARNING: METHODS AND APPLICATIONS,3,8.0,1,28,Wednesday,13:40,16:30,ALPTEKİN TEMİZEL,Prof.Dr.
2020-2021 Spring,909,MMI,9090801,SPECIAL STUDIES,0,10.0,1,5,,,,HANDE ALEMDAR,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090802,SPECIAL STUDIES,0,10.0,1,5,,,,KÜRŞAT ÇAĞILTAY,Prof.Dr.
2020-2021 Spring,909,MMI,9090803,SPECIAL STUDIES,0,10.0,1,15,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2020-2021 Spring,909,MMI,9090804,SPECIAL STUDIES,0,15.0,1,5,,,,UĞUR HALICI,Prof.Dr.
2020-2021 Spring,909,MMI,9090805,SPECIAL STUDIES,0,15.0,1,5,,,,AHMET OĞUZ AKYÜZ,Prof.Dr.
2020-2021 Spring,909,MMI,9090806,SPECIAL STUDIES,0,15.0,1,15,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2020-2021 Spring,909,MMI,9090807,SPECIAL STUDIES,0,15.0,1,5,,,,CENGİZ ACARTÜRK,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090808,SPECIAL STUDIES,0,15.0,1,6,,,,ERDEM AKAGÜNDÜZ,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090809,SPECIAL STUDIES,0,15.0,1,5,,,,GÖKNUR KAPLAN,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090810,SPECIAL STUDIES,0,15.0,1,5,,,,YUSUF SAHİLLİOĞLU,Prof.Dr.
2020-2021 Spring,909,MMI,9090811,SPECIAL STUDIES,0,15.0,1,15,,,,ELİF SÜRER,Assoc.Prof.Dr.
2020-2021 Spring,909,MMI,9090812,SPECIAL STUDIES,0,15.0,1,5,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2020-2021 Spring,909,MMI,9090901,ADVANCED STUDIES,0,70.0,1,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2020-2021 Spring,909,MMI,9090902,ADVANCED STUDIES,0,70.0,1,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2020-2021 Spring,909,MMI,9090903,ADVANCED STUDIES,0,70.0,1,5,,,,ELİF SÜRER,Assoc.Prof.Dr.
